data,numero_pedido,cliente,estado,cidade,vendedor,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,forma_pagamento
2025-01-01,PED-2025-00688,Central Comercial 113,RJ,Niterói,Fernanda Alves,Switch 24 Portas,Conectividade,1,1149.02,0.0,619.92,Pix
2025-01-01,PED-2025-00688,Central Comercial 113,RJ,Niterói,Fernanda Alves,Monitor Ultrawide 29,Informática,1,1752.66,0.0,1128.82,Pix
2025-09-30,PED-2025-00689,Ponto Logística 218,PR,Curitiba,Camila Rocha,Filtro de Linha Premium,Energia,10,120.19,0.0,52.76,Pix
2025-05-24,PED-2025-00690,Vértice Distribuidora 220,SC,Florianópolis,Gustavo Ribeiro,Roteador Empresarial,Conectividade,5,757.36,0.05,362.26,Cartão de débito
2025-05-24,PED-2025-00690,Vértice Distribuidora 220,SC,Florianópolis,Gustavo Ribeiro,Webcam Full HD,Acessórios,2,268.94,0.05,128.07,Cartão de débito
2025-01-07,PED-2025-00691,Aurora Varejo 062,SC,Joinville,Fernanda Alves,Notebook Essencial 14,Informática,4,2961.07,0.08,2059.42,Cartão de crédito
2025-09-30,PED-2025-00692,Integra Logística 186,RS,Pelotas,Gustavo Ribeiro,Headset Corporativo,Acessórios,2,326.64,0.0,161.9,Pix
2025-09-07,PED-2025-00693,Integra Soluções 016,BA,Salvador,Bruno Costa,Teclado Mecânico,Acessórios,2,386.15,0.03,196.8,Boleto
2025-12-24,PED-2025-00694,Ponto Logística 178,RJ,Rio de Janeiro,Ana Martins,Filtro de Linha Premium,Energia,1,124.69,0.05,50.81,Transferência
2025-12-24,PED-2025-00694,Ponto Logística 178,RJ,Rio de Janeiro,Ana Martins,Teclado Mecânico,Acessórios,2,408.22,0.0,189.51,Transferência
2025-11-02,PED-2025-00695,Central Engenharia 023,RJ,Rio de Janeiro,Diego Lima,Mouse Sem Fio,Acessórios,1,148.68,0.0,66.6,Pix
2025-11-02,PED-2025-00695,Central Engenharia 023,RJ,Rio de Janeiro,Diego Lima,Toner Preto,Impressão,6,"R$ 317,21",0.15,148.48,Pix
2025-03-26,PED-2025-00696,Integra Distribuidora 156,MG,Juiz de Fora,Lucas Barros,Nobreak 1500VA,Energia,2,1155.87,0.03,690.38,Pix
2025-07-19,PED-2025-00697,Vértice Distribuidora 180,RJ,Petrópolis,Ana Martins,Webcam Full HD,Acessórios,1,283.14,0.08,133.11,Cartão de crédito
2025-07-19,PED-2025-00697,Vértice Distribuidora 180,RJ,Petrópolis,Ana Martins,Gaveteiro Executivo,Móveis,1,693.94,0.0,372.02,Cartão de crédito
2025-03-07,PED-2025-00698,Integra Soluções 096,SP,São Paulo,Diego Lima,Kit Toner Colorido,Impressão,3,876.86,0.1,407.76,Cartão de crédito
2025-03-07,PED-2025-00698,Integra Soluções 096,SP,São Paulo,Diego Lima,Access Point Wi-Fi 6,Conectividade,2,871.87,0.0,471.55,Cartão de crédito
2025-03-07,PED-2025-00698,Integra Soluções 096,SP,São Paulo,Diego Lima,Headset Corporativo,Acessórios,1,343.09,0.05,162.61,Cartão de crédito
2025-09-12,PED-2025-00699,Horizonte Comercial 105,SP,Santos,Bruno Costa,Filtro de Linha Premium,Energia,1,125.63,0.0,52.87,Transferência
2025-09-12,PED-2025-00699,Horizonte Comercial 105,SP,Santos,Bruno Costa,Teclado Mecânico,Acessórios,3,393.42,0.05,191.07,Transferência
2025-04-22,PED-2025-00700,Central Tecnologia 083,SP,Ribeirão Preto,Diego Lima,Cadeira Ergonômica,Móveis,9,1418.74,0.08,791.28,Cartão de crédito
2025-04-22,PED-2025-00700,Central Tecnologia 083,SP,Ribeirão Preto,Diego Lima,Toner Preto,Impressão,2,335.96,0.0,143.86,Cartão de crédito
2025-11-23,PED-2025-00701,Integra Varejo 006,MG,Juiz de Fora,Diego Lima,Notebook Pro 15,Informática,4,5013.88,0.1,3452.78,Transferência
2025-05-16,PED-2025-00702,Horizonte Serviços 125,MG,Belo Horizonte,Ana Martins,Notebook Pro 15,Informática,3,4974.03,0.08,3351.68,Cartão de crédito
2025-05-16,PED-2025-00702,Horizonte Serviços 125,MG,Belo Horizonte,Ana Martins,Switch 24 Portas,Conectividade,3,1169.3,0.05,615.95,Cartão de crédito
2025-09-04,PED-2025-00703,Conecta Distribuidora 044,MG,Uberlândia,Ana Martins,Switch 24 Portas,Conectividade,2,1096.36,0.0,625.09,Boleto
2025-09-04,PED-2025-00703,Conecta Distribuidora 044,MG,Uberlândia,Ana Martins,Filtro de Linha Premium,Energia,1,117.99,0.05,49.55,Boleto
2025-09-04,PED-2025-00703,Conecta Distribuidora 044,MG,Uberlândia,Ana Martins,Monitor Ultrawide 29,Informática,2,1768.29,0.15,1163.48,Boleto
2025-09-02,PED-2025-00704,Integra Distribuidora 076,SP,São Paulo,Gustavo Ribeiro,Webcam Full HD,Acessórios,2,280.94,0.0,135.29,Pix
2025-06-03,PED-2025-00705,Integra Logística 066,PR,Londrina,Ana Martins,Cadeira Ergonômica, móveis ,2,1363.28,0.12,796.38,Cartão de crédito
2025-12-12,PED-2025-00706,Vértice Soluções 120, rj ,Niterói,Diego Lima,Mesa Ajustável,Móveis,1,1783.82,0.0,1043.44,Transferência
2025-12-12,PED-2025-00706,Vértice Soluções 120,RJ,Niterói,Diego Lima,Notebook Pro 15,Informática,2,4781.38,0.03,3504.19,Transferência
2025-11-06,PED-2025-00707,Aurora Logística 202,SP,Santos,Diego Lima,Toner Preto,Impressão,1,321.75,0.05,144.23,Cartão de crédito
2025-11-06,PED-2025-00707,Aurora Logística 202,SP,Santos,Diego Lima,Notebook Pro 15,Informática,1,5032.11,0.1,3412.6,Cartão de crédito
2025-11-06,PED-2025-00707,Aurora Logística 202, sp ,Santos,Diego Lima,Teclado Mecânico,Acessórios,5,389.53,0.0,198.28,Cartão de crédito
2025-03-07,PED-2025-00708,Ponto Soluções 088,SP,Ribeirão Preto,Juliana Mendes,Impressora Multifuncional,Impressão,2,1668.57,0.08,997.6,Cartão de crédito
2025-09-12,PED-2025-00709,Horizonte Comercial 145,GO,Anápolis,Diego Lima,Headset Corporativo,Acessórios,3,327.57,0.0,155.15,Transferência
2025-09-12,PED-2025-00709,Horizonte Comercial 145,GO,Anápolis,Diego Lima,Toner Preto,Impressão,1,338.23,0.08,142.49,Transferência
2025-05-10,PED-2025-00710,Prime Comercial 009,RS,Porto Alegre,Fernanda Alves,Webcam Full HD,Acessórios,2,270.25,0.08,133.53,Cartão de débito
2025-06-15,PED-2025-00711,Ponto Logística 138,PE,Caruaru,Gustavo Ribeiro,Filtro de Linha Premium,Energia,1,122.14,0.0,51.29,Pix
2025-02-18,PED-2025-00712,Aurora Varejo 182,SP,Santos,Camila Rocha,Headset Corporativo,Acessórios,5,332.1,0.15,163.49,Cartão de crédito
2025-04-01,PED-2025-00713,Horizonte Serviços 205,SP,Campinas,Juliana Mendes,Gaveteiro Executivo,Móveis,2,719.83,0.0,377.76,Pix
2025-04-01,PED-2025-00713,Horizonte Serviços 205,SP,Campinas,Juliana Mendes,Headset Corporativo,Acessórios,3,344.01,0.05,154.07,Pix
2025-12-02,PED-2025-00714,Prime Tecnologia 099,BA,Vitória da Conquista,Camila Rocha,Mouse Sem Fio,Acessórios,2,155.12,0.03,70.41,Cartão de crédito
2025-12-02,PED-2025-00714,Prime Tecnologia 099,BA,Vitória da Conquista,Camila Rocha,Impressora Multifuncional,Impressão,6,1586.98,0.05,1037.53,Cartão de crédito
2025-07-22,PED-2025-00715,Nova Engenharia 087,RS,Pelotas,Diego Lima,Roteador Empresarial,Conectividade,3,750.68,0.05,374.58,Pix
2025-02-22,PED-2025-00716,Conecta Varejo 134,DF,Brasília,Gustavo Ribeiro,Switch 24 Portas,Conectividade,7,1156.07,0.05,601.43,Cartão de crédito
2025-02-20,PED-2025-00717,Integra Soluções 016,MG,Belo Horizonte,Camila Rocha,Nobreak 1500VA,Energia,5,1182.39,0.12,699.59,Cartão de crédito
2025-02-20,PED-2025-00717,Integra Soluções 016, mg ,Belo Horizonte,Camila Rocha,Switch 24 Portas,Conectividade,3,1094.8,0.12,597.76,Cartão de crédito
2025-11-24,PED-2025-00718,Conecta Distribuidora 084,PR,Curitiba,Bruno Costa,Roteador Empresarial,Conectividade,3,752.52,0.08,363.07,Cartão de crédito
2025-11-24,PED-2025-00718,Conecta Distribuidora 084,PR,Curitiba,Bruno Costa,Cadeira Ergonômica,Móveis,2,1410.37,0.0,762.96,Cartão de crédito
2025-11-24,PED-2025-00718,Conecta Distribuidora 084,PR,Curitiba,Bruno Costa,Webcam Full HD,Acessórios,1,284.73,0.0,136.99,Cartão de crédito
2025-04-21,PED-2025-00719,Alfa Comercial 121,PE,Caruaru,Lucas Barros,Roteador Empresarial,Conectividade,2,752.61,0.1,363.8,Cartão de crédito
2025-04-21,PED-2025-00719,Alfa Comercial 121,PE,Caruaru,Lucas Barros,Filtro de Linha Premium, energia ,1,119.9,0.1,49.98,Cartão de crédito
2025-04-23,PED-2025-00720,Prime Tecnologia 059,RJ,Petrópolis,Juliana Mendes,Cadeira Ergonômica,Móveis,2,1458.54,0.1,758.93,Cartão de crédito
2025-09-12,PED-2025-00721,Horizonte Comercial 065,PR,Londrina,Lucas Barros,Mouse Sem Fio,Acessórios,1,154.12,0.12,68.69,Pix
2025-01-12,PED-2025-00722,Integra Varejo 166,MG,Belo Horizonte,Fernanda Alves,Access Point Wi-Fi 6,Conectividade,1,910.3,0.05,491.36,Boleto
2025-02-05,PED-2025-00723,Integra Logística 106,PE,Caruaru,Camila Rocha,Notebook Essencial 14,Informática,4,2803.31,,2044.93,Cartão de débito
2025-12-26,PED-2025-00724,Nova Tecnologia 187,PE,Recife,Ana Martins,Toner Preto,Impressão,5,344.88,0.05,148.22,Boleto
2025-10-06,PED-2025-00725,Central Engenharia 183,SC,Florianópolis,Juliana Mendes,Impressora Multifuncional,Impressão,3,1636.09,0.0,1019.57,Cartão de crédito
2025-06-08,PED-2025-00726,Aurora Varejo 062,SP,Campinas,Gustavo Ribeiro,Filtro de Linha Premium,Energia,3,120.71,0.0,52.0,Pix
2025-06-08,PED-2025-00726,Aurora Varejo 062,SP,Campinas,Gustavo Ribeiro,Kit Toner Colorido,Impressão,8,"R$ 880,50",0.03,403.92,Pix
2025-06-08,PED-2025-00726,Aurora Varejo 062,SP,Campinas,Gustavo Ribeiro,Impressora Multifuncional,Impressão,4,1661.07,0.1,981.65,Pix
2025-01-13,PED-2025-00727,Alfa Tecnologia 171,BA,Vitória da Conquista,Lucas Barros,Webcam Full HD,Acessórios,1,285.86,0.0,134.0,Cartão de crédito
2025-01-13,PED-2025-00727,Alfa Tecnologia 171,BA,Vitória da Conquista,Lucas Barros,Monitor Ultrawide 29,Informática,5,1796.53,0.12,1198.32,Cartão de crédito
2025-07-08,PED-2025-00728,Alfa Engenharia 151,SP,Ribeirão Preto,Diego Lima,Teclado Mecânico,Acessórios,5,402.24,0.0,190.3,Cartão de débito
2025-07-08,PED-2025-00728,Alfa Engenharia 151,SP,Ribeirão Preto,Diego Lima,Mouse Sem Fio,Acessórios,3 unidades,145.92,0.03,70.18,Cartão de débito
2025-03-20,PED-2025-00729,Conecta Distribuidora 164,MG,Uberlândia,Bruno Costa,Teclado Mecânico,Acessórios,6,400.19,0.0,186.65,Boleto
2025-03-20,PED-2025-00729,Conecta Distribuidora 164,MG,Uberlândia,Bruno Costa,Mouse Sem Fio,Acessórios,1,154.92,0.05,70.57,Boleto
2025-06-26,PED-2025-00730,Conecta Distribuidora 124,SP,Campinas,Juliana Mendes,Nobreak 1500VA,Energia,1,1201.31,0.08,668.5,Boleto
2025-06-26,PED-2025-00730,Conecta Distribuidora 124,SP,Campinas,Juliana Mendes,Notebook Essencial 14,Informática,1,3017.77,0.05,2042.16,Boleto
2025-06-26,PED-2025-00730,Conecta Distribuidora 124,SP,Campinas,Juliana Mendes,Mouse Sem Fio,Acessórios,2,145.27,0.0,69.5,Boleto
2025-03-08,PED-2025-00731,Prime Tecnologia 059,RS,Porto Alegre,Gustavo Ribeiro,Mouse Sem Fio,Acessórios,1,152.66,0.08,68.47,Transferência
2025-05-10,PED-2025-00732,Integra Soluções 096,PR,Maringá,Ana Martins,Toner Preto,Impressão,1,326.06,0.08,142.87,Pix
2025-10-05,PED-2025-00733,Alfa Tecnologia 171,RS,Porto Alegre,Diego Lima,Mouse Sem Fio,Acessórios,1,154.69,0.05,68.11,Pix
2025-10-05,PED-2025-00733,Alfa Tecnologia 171,RS,Porto Alegre,Diego Lima,Filtro de Linha Premium,Energia,4,122.92,0.12,50.44,Pix
2025-08-20,PED-2025-00734,Alfa Engenharia 151,PR,Curitiba,Juliana Mendes,Roteador Empresarial,Conectividade,2,755.83,0.0,357.82,Cartão de crédito
2025-09-04,PED-2025-00735,Central Comercial 153,SP,São Paulo,Juliana Mendes,Switch 24 Portas,Conectividade,2,1131.98,0.0,612.88,Boleto
2025-12-22,PED-2025-00736,Aurora Distribuidora 172,RJ,Rio de Janeiro,Lucas Barros,Access Point Wi-Fi 6,Conectividade,1,922.48,0.03,465.68,Cartão de débito
2025-12-22,PED-2025-00736,Aurora Distribuidora 172,RJ,Rio de Janeiro,Lucas Barros,Filtro de Linha Premium,Energia,1,124.49,0.05,51.91,Cartão de débito
2025-02-08,PED-2025-00737,Prime Engenharia 079,DF,Brasília,Camila Rocha,Notebook Essencial 14,Informática,3,2879.22,0.05,1994.09,Cartão de crédito
22/03/2025,PED-2025-00738,Conecta Varejo 134,SC,Florianópolis,Ana Martins,Kit Toner Colorido,Impressão,3,920.13,0.05,410.34,Cartão de débito
2025-03-22,PED-2025-00738,Conecta Varejo 134,SC,Florianópolis,Ana Martins,Impressora Multifuncional,Impressão,2,1601.82,0.08,1030.41,Cartão de débito
2025-03-22,PED-2025-00738,Conecta Varejo 134,SC,Florianópolis,Ana Martins,Toner Preto,Impressão,5,321.23,0.05,151.02,Cartão de débito
2025-04-16,PED-2025-00739,Alfa Engenharia 031,RJ,Petrópolis,Camila Rocha,Cadeira Ergonômica,Móveis,8,1449.34,0.08,796.99,Cartão de débito
2025-04-16,PED-2025-00739,Alfa Engenharia 031,RJ,Petrópolis,Camila Rocha,Headset Corporativo,Acessórios,1,344.53,0.15,163.89,Cartão de débito
2025-08-12,PED-2025-00740,Nova Comercial 057,MG,Juiz de Fora,Bruno Costa,Headset Corporativo,Acessórios,7,333.18,0.05,164.18,Boleto
2025-08-12,PED-2025-00740,Nova Comercial 057,MG,Juiz de Fora,Bruno Costa,Roteador Empresarial,Conectividade,5,783.97,,370.78,Boleto
2025-08-12,PED-2025-00740,Nova Comercial 057,MG,Juiz de Fora,Bruno Costa,Filtro de Linha Premium,Energia,2,125.29,0.08,50.91,Boleto
2025-01-08,PED-2025-00741,Alfa Tecnologia 171,PE,Olinda,Lucas Barros,Teclado Mecânico,Acessórios,5,394.6,0.03,189.9,Boleto
2025-01-08,PED-2025-00741,Alfa Tecnologia 171,PE,Olinda,Lucas Barros,Webcam Full HD,Acessórios,3,286.63,0.0,129.13,Boleto
2025-06-09,PED-2025-00742,Ponto Soluções 088,SP,Ribeirão Preto,Lucas Barros,Gaveteiro Executivo,Móveis,1,684.12,0.1,367.92,Cartão de crédito
2025-06-09,PED-2025-00742,Ponto Soluções 088,SP,Ribeirão Preto,Lucas Barros,Mouse Sem Fio,Acessórios,3,144.46,0.12,70.57,Cartão de crédito
2025-10-19,PED-2025-00743,Horizonte Engenharia 095,SP,Santos,Juliana Mendes,Nobreak 1500VA,Energia,1,1214.17,0.0,700.82,Cartão de crédito
2025-03-27,PED-2025-00744,Conecta Varejo 214,MG,Uberlândia,Diego Lima,Webcam Full HD,Acessórios,2,274.81,0.08,128.23,Pix
2025-03-27,PED-2025-00744,Conecta Varejo 214,MG,Uberlândia,Diego Lima,Filtro de Linha Premium,Energia,4,125.21,0.03,50.41,Pix
2025-08-20,PED-2025-00745,Prime Serviços 029,MG,Juiz de Fora,Juliana Mendes,Webcam Full HD,Acessórios,3,293.0,0.03,134.86,Transferência
2025-01-27,PED-2025-00746,Central Tecnologia 123,PR,Curitiba,Juliana Mendes,Headset Corporativo,Acessórios,2,327.54,0.12,157.89,Transferência
2025-05-28,PED-2025-00747,Horizonte Tecnologia 035,RS,Porto Alegre,Bruno Costa,Notebook Essencial 14,Informática,1,2832.1,0.03,2086.45,Pix
2025-05-28,PED-2025-00747,Horizonte Tecnologia 035,RS,Porto Alegre,Bruno Costa,Webcam Full HD,Acessórios,3,278.44,0.15,129.12,Pix
2025-05-28,PED-2025-00747,Horizonte Tecnologia 035,RS,Porto Alegre,Bruno Costa,Gaveteiro Executivo,Móveis,1,721.8,0.03,356.17,Pix
2025-11-05,PED-2025-00748,Vértice Varejo 150,SP,Santos,Juliana Mendes,Mouse Sem Fio,Acessórios,2,155.6,0.08,68.59,Cartão de crédito
2025-11-05,PED-2025-00748,Vértice Varejo 150,SP,Santos,Juliana Mendes,Toner Preto, impressão ,2,317.38,0.08,143.22,Cartão de crédito
2025-12-02,PED-2025-00749,Alfa Comercial 121,BA,Feira de Santana,Ana Martins,Nobreak 1500VA,Energia,3,1188.31,0.03,672.97,Cartão de crédito
2025-12-02,PED-2025-00749,Alfa Comercial 121,BA,Feira de Santana,Ana Martins,Mouse Sem Fio,Acessórios,2,149.64,0.08,68.33,Cartão de crédito
2025-06-04,PED-2025-00750,Prime Comercial 009,RJ,Rio de Janeiro,Diego Lima,Mesa Ajustável,Móveis,1,1834.99,0.0,1014.96,Cartão de crédito
2025-06-04,PED-2025-00750,Prime Comercial 009,RJ,Rio de Janeiro,Diego Lima,Toner Preto,Impressão,2,324.21,0.0,151.58,Cartão de crédito
2025-06-04,PED-2025-00750,Prime Comercial 009,RJ,Rio de Janeiro,Diego Lima,Notebook Essencial 14,Informática,2,2998.53,0.12,2027.14,Cartão de crédito
2025-01-23,PED-2025-00751,Central Engenharia 023,RJ,Rio de Janeiro,Camila Rocha,Monitor Ultrawide 29,Informática,1,1726.18,0.0,1181.28,Cartão de crédito
2025-08-26,PED-2025-00752,Integra Distribuidora 076,SP,São Paulo,Bruno Costa,Notebook Pro 15,Informática,2,4775.74,0.0,3362.54,Cartão de crédito
2025-03-08,PED-2025-00753,Ponto Logística 178,SP,Santos,Lucas Barros,Notebook Pro 15,Informática,1,4726.01,0.08,3510.02,Cartão de débito
2025-03-08,PED-2025-00753,Ponto Logística 178,SP,Santos,Lucas Barros,Nobreak 1500VA,Energia,6,1196.81,0.05,687.89,Cartão de débito
2025-03-18,PED-2025-00754,Central Tecnologia 043,PR,Maringá,Bruno Costa,Nobreak 1500VA,Energia,3,1196.13,0.0,671.46,Pix
2025-03-18,PED-2025-00754,Central Tecnologia 043,PR,Maringá,Bruno Costa,Notebook Essencial 14,Informática,3,2946.27,0.08,2050.99,Pix
2025-02-26,PED-2025-00755,Integra Soluções 056,SP,Santos,Bruno Costa,Kit Toner Colorido,Impressão,9,857.95,0.0,397.46,Pix
2025-01-02,PED-2025-00756,Nova Engenharia 167,PR,Londrina,Juliana Mendes,Roteador Empresarial,Conectividade,5,725.21,,366.66,Pix
2025-01-02,PED-2025-00756,Nova Engenharia 167,PR,Londrina,Juliana Mendes,Teclado Mecânico,Acessórios,3,387.34,0.08,187.27,Pix
2025-10-08,PED-2025-00757,Horizonte Tecnologia 075,SP,Campinas,Bruno Costa,Toner Preto,Impressão,1,317.45,0.1,149.19,Pix
2025-10-08,PED-2025-00757,Horizonte Tecnologia 075,SP,Campinas,Bruno Costa,Roteador Empresarial,Conectividade,5,770.08,0.1,360.49,Pix
2025-02-11,PED-2025-00758,Ponto Soluções 128,SP,Ribeirão Preto,Fernanda Alves,Webcam Full HD,Acessórios,8,282.02,0.05,135.25,Cartão de crédito
2025-02-11,PED-2025-00758,Ponto Soluções 128,SP,Ribeirão Preto,Fernanda Alves,Mouse Sem Fio,Acessórios,7,150.3,0.0,67.05,Cartão de crédito
2025-11-14,PED-2025-00759,Central Serviços 013,MG,Uberlândia,Camila Rocha,Mesa Ajustável,Móveis,4,1869.44,0.08,1012.42,Cartão de crédito
2025-11-14,PED-2025-00759,Central Serviços 013,MG,Uberlândia,Camila Rocha,Teclado Mecânico,Acessórios,1,385.53,0.15,188.98,Cartão de crédito
2025-05-07,PED-2025-00760,Central Serviços 173,RJ,Rio de Janeiro,Bruno Costa,Teclado Mecânico,Acessórios,5,391.91,0.0,197.84,Pix
2025-10-07,PED-2025-00761,Central Engenharia 063,DF,Brasília,,Access Point Wi-Fi 6,Conectividade,1,898.58,0.05,492.1,Boleto
2025-12-07,PED-2025-00762,Central Comercial 193,RS,Pelotas,Lucas Barros,Filtro de Linha Premium,Energia,3,123.47,0.05,50.4,Cartão de crédito
2025-09-26,PED-2025-00763,Central Tecnologia 003,PE,Olinda,Bruno Costa,Gaveteiro Executivo,Móveis,5,684.05,0.0,371.74,Boleto
2025-09-26,PED-2025-00763,Central Tecnologia 003,PE,Olinda,Bruno Costa,Mouse Sem Fio,Acessórios,1,148.42,0.05,70.05,Boleto
2025-03-25,PED-2025-00764,Horizonte Tecnologia 075,SP,São Paulo,Ana Martins,Filtro de Linha Premium,Energia,3,119.58,0.0,49.6,Pix
2025-03-25,PED-2025-00764,Horizonte Tecnologia 075,SP,São Paulo,Ana Martins,Impressora Multifuncional,Impressão,3,1614.09,0.0,1002.76,Pix
2025-09-10,PED-2025-00765,Conecta Logística 154,SP,Campinas,Juliana Mendes,Webcam Full HD,Acessórios,5,279.24,0.0,129.4,Cartão de crédito
2025-07-08,PED-2025-00766,Horizonte Tecnologia 035,MG,Juiz de Fora, JULIANA MENDES ,Notebook Essencial 14,Informática,6,3003.97,0.03,2048.13,Transferência
09/07/2025,PED-2025-00767,Ponto Varejo 038,GO,Anápolis,Bruno Costa,Mouse Sem Fio,Acessórios,2,144.75,0.0,70.24,Cartão de crédito
2025-07-09,PED-2025-00767,Ponto Varejo 038,GO,Anápolis,Bruno Costa,Webcam Full HD,Acessórios,3,275.95,0.08,129.82,Cartão de crédito
2025-10-20,PED-2025-00768,Ponto Varejo 118,MG,Uberlândia,Camila Rocha,Toner Preto,Impressão,2,325.82,0.05,148.8,Pix
2025-05-02,PED-2025-00769,Aurora Soluções 192,RJ,Petrópolis,Fernanda Alves,Monitor Ultrawide 29,Informática,3,1745.02,0.0,1175.08,Cartão de débito
2025-05-02,PED-2025-00769,Aurora Soluções 192,RJ,Petrópolis,Fernanda Alves,Filtro de Linha Premium,Energia,1,119.12,0.05,50.14,Cartão de débito
2025-09-06,PED-2025-00770,,SP,São Paulo,,Roteador Empresarial,Conectividade,2,726.16,0.08,360.06,Cartão de crédito
2025-09-06,PED-2025-00770,Nova Comercial 017,SP,São Paulo,Ana Martins,Cadeira Ergonômica,Móveis,1,1438.83,0.0,750.9,Cartão de crédito
2025-09-06,PED-2025-00770,Nova Comercial 017,SP,São Paulo,Ana Martins,Access Point Wi-Fi 6,Conectividade,3,857.21,0.1,492.02,Cartão de crédito
2025-10-27,PED-2025-00771,Prime Engenharia 119,MG,Juiz de Fora,Diego Lima,Access Point Wi-Fi 6,Conectividade,2,858.45,0.0,464.52,Pix
2025-10-27,PED-2025-00771,Prime Engenharia 119, mg ,Juiz de Fora,Diego Lima,Teclado Mecânico,Acessórios,2,398.52,0.05,197.5,Pix
2025-05-03,PED-2025-00772,Aurora Distribuidora 172,DF,Brasília,Camila Rocha,Notebook Pro 15,Informática,2,4696.73,0.05,3418.91,Pix
2025-05-03,PED-2025-00772,Aurora Distribuidora 172,DF,Brasília,Camila Rocha,Mouse Sem Fio,Acessórios,3,155.69,0.1,68.02,Pix
2025-10-07,PED-2025-00773,Prime Serviços 069,BA,Feira de Santana,Juliana Mendes,Notebook Pro 15,Informática,4,4705.15,0.0,3522.6,Boleto
2025-09-11,PED-2025-00774,Central Tecnologia 123,BA,Vitória da Conquista,Fernanda Alves,Toner Preto,Impressão,1,344.11,0.12,144.0,Cartão de crédito
2025-01-05,PED-2025-00775,Alfa Engenharia 151,SP,Santos,Ana Martins,Toner Preto,Impressão,1,345.1,0.05,145.65,Pix
2025-10-08,PED-2025-00776,Vértice Distribuidora 220,MG,Uberlândia,Diego Lima,Teclado Mecânico,Acessórios,2,385.04,0.0,199.65,Cartão de crédito
2025-10-08,PED-2025-00776,Vértice Distribuidora 220,MG,Uberlândia,Diego Lima,Cadeira Ergonômica,Móveis,4,1367.62,0.03,800.05,Cartão de crédito
2025-08-05,PED-2025-00777,Central Tecnologia 123,SP,Campinas,Fernanda Alves,Access Point Wi-Fi 6,Conectividade,2,917.83,0.0,487.87,Boleto
2025-11-29,PED-2025-00778,Integra Distribuidora 116,PR,Maringá,Fernanda Alves,Kit Toner Colorido,Impressão,1,883.3,0.0,415.24,Pix
2025-08-22,PED-2025-00779,Conecta Soluções 144,BA,Vitória da Conquista,Ana Martins,Headset Corporativo,Acessórios,3,324.91,0.08,154.74,Boleto
2025-08-22,PED-2025-00779,Conecta Soluções 144,BA,Vitória da Conquista,Ana Martins,Toner Preto,Impressão,1,319.14,0.08,146.03,Boleto
2025-09-15,PED-2025-00780,Horizonte Serviços 045,DF,Brasília,,Mesa Ajustável,Móveis,3,1847.92,0.05,1062.19,Cartão de crédito
2025-09-15,PED-2025-00780,Horizonte Serviços 045,DF,Brasília,Camila Rocha,Webcam Full HD,Acessórios,4,289.68,0.15,131.02,Cartão de crédito
